"Date_Time"|"Site_ID"|"Part"|"Qty"|"Service_Tag"|"Part_Class"
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C19XX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C49XX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C50WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C6TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C8TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C9TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"CCTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"CFCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"CWZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"CYZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"CZZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"D20WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"D3KWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"D7TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"D9CWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"DFTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"F63XX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"F8TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FBTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FCTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FKCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FN5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FN8ZX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FQ8ZX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FT5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"FZZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"G0RWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"G10WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"G6LYX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"G8TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GBTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GCCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GCTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GHCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GW5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"GZZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"H20WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"H30WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"H6TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"H7TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"H9TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"HGTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"HHTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"HV5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"HXZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"J10WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"J49XX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"J9TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"JFNXX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"JGTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"JHKWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"JVZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"JXZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"100KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"101KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"102KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"103NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"10JLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"110KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"111KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"113KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"113NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"11HLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"120KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"147KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"15HLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"160KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"16JLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"16KLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"16NLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"172KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"173NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"17MLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"17ZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"181KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"182KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"186KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"18KLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"18LLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"18ZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"193KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"19PLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1C3NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1D0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1D3NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1DZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1FKLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1FLLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1G0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1GLLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1GMLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1H1KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1LZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1MMLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1NZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1RFLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1SGLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1T0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1TFLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1THLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1TNLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1TZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1V1KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1W0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"1Z2NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"201KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"203NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"20NLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"210KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"211KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"21HLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"21JLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"21LLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"220KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"22LLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"247KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"253NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"25HLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"25JLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"25KLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"260KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"261KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"26HLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"26KLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"271KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"27LLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"27ZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"281KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"28KLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"28MLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"28ZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"296KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2C3NSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2CJLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2DHLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2DJLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2DKLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2F0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2FFLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2FNLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2H1KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2JTMSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2LLLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2LMLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2LZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2MGLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2MKLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2N3KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2NMLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2NNLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2NZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2P3KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2PMLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2PNLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2SJLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2T3KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2TGLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2THLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2TJLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2VGLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2VJLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2VKLSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2VZJSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2W0KSX1"|" "
"07/22/2015 05:01:56"|"MXC"|"90G5W"|"1"|"2WZJSX1"|" "
